SEARCH_ENGINE,DOMAIN,CATALOG_NUMBER,TITLE,DESCRIPTION,URL,RANK,IS_SPONSORED
YAHOO,coxreels.com,1125-5-250-EA,Industrial Cable Reel - Customized Cord Reel Solutions,Alert Reel Manufacturing - Leading Manufacturer Of Premium Retractable Power Cord Reels. Keep Your Cords Organized and Within Reach with Our Durable and Affordable Cord Reels! ,https://r.search.yahoo.com/cbclk2/dWU9MUI3NzcwRkE4NkEzNDBGNSZ1dD0xNjk3MjAwMTcyMjkwJnVvPTc3MTcyMTYxMjg5NDQ0Jmx0PTImcz0xJmVzPXBZM1BsbDBHUFM5SDEzc2NQNUNvMzJLYndleTJYX3dmc1BXYTN2b1A-/RV=2/RE=1697228972/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de8n0U8ii-mcF6CHEWi2vjzsTVUCUzaHmYV_xlLG4e-oYRJ0n4Dma2zWhAImBFQw2bfJBY421hUdfAwB4LZtHD1x6irkM1RyZ49qArEtWiDMx5PE8cl0jspbOk4ZxXXQCmJZnyOpPcGIiXcjvQROrCmktNxlrbJPt8jQqyhLuWpEEOksQWaIvskzVZMnFD7qU6vltYRrw%26u%3daHR0cHMlM2ElMmYlMmZhbGVydHJlZWxzLmNvbSUyZnByb2R1Y3QtY2F0ZWdvcnklMmZjb3JkLXJlZWxzJTJmJTNmdXRtX3Rlcm0lM2Rjb3JkJTI1MjByZWVsJTI2dXRtX2NhbXBhaWduJTNkUDElMmItJTJiQ29yZCUyYlJlZWxzJTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkcHBjJTI2aHNhX2FjYyUzZDQ0NTE3NDkyNjAlMjZoc2FfY2FtJTNkMTk2MzgwODUzNTclMjZoc2FfZ3JwJTNkMTIzNDc1MTkwMDIwMTI4OSUyNmhzYV9hZCUzZCUyNmhzYV9zcmMlM2RvJTI2aHNhX3RndCUzZGt3ZC03NzE3MjI2MTU0ODE3OSUzYWxvYy05MCUyNmhzYV9rdyUzZGNvcmQlMjUyMHJlZWwlMjZoc2FfbXQlM2RwJTI2aHNhX25ldCUzZGFkd29yZHMlMjZoc2FfdmVyJTNkMyUyNm1zY2xraWQlM2QxNGU2NTk2ZTgzNmYxOTQ5ODg5YTNjNDdiYjQzZDdhNCUyNnV0bV9jb250ZW50JTNkQ29yZCUyNTIwUmVlbHM%26rlid%3d14e6596e836f1949889a3c47bb43d7a4/RK=2/RS=gYh4ImOwkX_oquQCTTt3ZxH98a0-;_ylc=cnQDMQ--?IG=0ae3661ae6d647e99c0000000031845c,2,True
YAHOO,coxreels.com,1125-5-250-EA,Shop cox reels - Amazon - Amazon.com Official Site,Find Deals on cox reels in Tools on Amazon. ,https://r.search.yahoo.com/cbclk2/dWU9MUI3NzcwRkE4NkEzNDBGNSZ1dD0xNjk3MjAwMTcyMjkwJnVvPTgzNDk0NDI0NDEyMjUxJmx0PTImcz0xJmVzPXVfSU9yWllHUFM4UU1rU28yWTlJdV9oTGpINHJvbVNxNVFzaGJFeGU-/RV=2/RE=1697228972/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de8XnGWhM6m_jDPfm7JABKrlTVUCUx6Fc6A3j8DxE56fJ5E7CMF2Jdr455cHBaKT9QoycAIUbdmmEf3BsBRCjFqloyIGE4d4gfFDJKMojdoP3t50pjFtxx8lNU92Ps6TERN0bt2HOENWPvjNGaYhkU_nc472xqjOqfefDbl8LQQChFCyV1NmDv6IHfdfOVt7fLKPwDZsA%26u%3daHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZnMlMmYlM2ZpZSUzZFVURjglMjZrZXl3b3JkcyUzZGNveCUyYnJlZWxzJTI2aW5kZXglM2RpbmR1c3RyaWFsJTI2dGFnJTNkbWgwYi0yMCUyNnJlZiUzZHBkX3NsXzZzMWpjazkzYzlfcCUyNmFkZ3JwaWQlM2QxMzM1OTA3OTEwMzAzNzMzJTI2aHZhZGlkJTNkODM0OTQ0MjQ0MTIyNTElMjZodm5ldHclM2RvJTI2aHZxbXQlM2RwJTI2aHZibXQlM2RicCUyNmh2ZGV2JTNkYyUyNmh2bG9jaW50JTNkJTI2aHZsb2NwaHklM2QxNDkwNTMlMjZodnRhcmdpZCUzZGt3ZC04MzQ5NTExNzY5NjM5NiUzYWxvYy05MCUyNmh5ZGFkY3IlM2QxNDM4XzEwNDI0MjMx%26rlid%3d88f2984ebb5e1e6e3a9efd678372431c/RK=2/RS=Q7.JItm2diAc20isg5hBKtLl3XQ-;_ylc=cnQDMQ--?IG=0ae3661ae6d647e99c0000000031845c,3,False
YAHOO,coxreels.com,1125-5-250-EA,Buy Coxreels 1125-5-250 - Available - Power Transmission,This Item Ships Free! Check out Millions of Products. Reel Lp L/H Hand Rwd Air Diesel Garden Gasoline Hydraulic Oil Oil Pre Rinse ,https://r.search.yahoo.com/cbclk2/dWU9MUI3NzcwRkE4NkEzNDBGNSZ1dD0xNjk3MjAwMTcyMjkwJnVvPTgyNjAxMTgwODQ3ODQ1Jmx0PTImcz0xJmVzPUtPQXRVeW9HUFNfSGsxTWFxUy5lVGJNMXNSQnpvdzJXaG5vMzViMVY-/RV=2/RE=1697228972/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de8Oqyx4pytVjK_Ps26NwJ1zzVUCUwZp1E_NamQnqbWBhag11t8CfEG1FvL9JLEFVDQpcyFjU5euZVS9m6RvOvdFy27qBno9FVKGHz62tYEo5_4lp1hORuQ6t0qUdr4YMhFR-JgzfE18WlNKyMaynsHulZF0-5jZxYXVAKboj6Rjv_8bUWT_hGrioi2P4oDhE5GwwjmkQ%26u%3daHR0cHMlM2ElMmYlMmZjbGlja3NlcnZlLmRhcnRzZWFyY2gubmV0JTJmbGluayUyZmNsaWNrJTNmbGlkJTNkNDM3MDAwNzc3ODUwNTU4NzAlMjZkc19zX2t3Z2lkJTNkNTg3MDAwMDg1MjY2MzcyODIlMjZkc19hX2NpZCUzZDY2NjczMTI3NiUyNmRzX2FfY2FpZCUzZDEyNDgxNjk5ODc2JTI2ZHNfYV9hZ2lkJTNkMTQ4Mzc5MjkyNjkwJTI2ZHNfYV9saWQlM2Rrd2QtMzE3NzI2MTgxNTQ3JTI2JTI2ZHNfZV9hZGlkJTNkODI2MDExODA4NDc4NDUlMjZkc19lX3RhcmdldF9pZCUzZGt3ZC04MjYwMTg4MzEwMTM0NSUzYWxvYy05MCUyNiUyNmRzX2VfbmV0d29yayUzZG8lMjZkc191cmxfdiUzZDIlMjZkc19kZXN0X3VybCUzZGh0dHBzJTNhJTJmJTJmd3d3Lnpvcm8uY29tJTJmY294cmVlbHMtcmVlbC1scC1saC1oYW5kLXJ3ZC0xMTI1LTUtMjUwJTJmaSUyZkcxMTc2NDg1JTJmJTNmdXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkc3VyZmFjZXMlMjZ1dG1fY2FtcGFpZ24lM2RzaG9wcGluZyUyNTIwZmVlZCUyNnV0bV9jb250ZW50JTNkZnJlZSUyNTIwZ29vZ2xlJTI1MjBzaG9wcGluZyUyNTIwY2xpY2tzJTI2Z2NsaWQlM2RkYzQzMzllOWRhMjMxZWU0NjhkYTVjYzBlMjBmYmRjNiUyNmdjbHNyYyUzZDNwLmRzJTI2JTI2bXNjbGtpZCUzZGRjNDMzOWU5ZGEyMzFlZTQ2OGRhNWNjMGUyMGZiZGM2JTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkdGV4dF9ucl9pbnZfbmFfbmFfY2F0NDQzOS1Db21wcmVzc29ycyUyNTIwQWlyJTI1MjBUYW5rcyUyNTIwYW5kJTI1MjBQbmV1bWF0aWMlMjUyMFBhcnRzJTI1MjAtJTI1MjBIb3NlJTI1MjBhbmQlMjUyMENhYmxlJTI1MjBSZWVscyUyNTIwLSUyNTIwYmluZyUyNnV0bV90ZXJtJTNkY294cmVlbHMlMjUyMDExMjUlMjUyMDUlMjUyMDI1MCUyNnV0bV9jb250ZW50JTNkQ09YUkVFTFMlMjUyMCUyNTJCJTI1MjBIYW5kJTI1MjBDcmFuayUyNTIwSG9zZSUyNTIwUmVlbHMlMjUyMCUyNTJCJTI1MjAlMjUyNExUJTI1MjBHMTE3NjQ4NQ%26rlid%3ddc4339e9da231ee468da5cc0e20fbdc6/RK=2/RS=MFfdvdr10oi3DECPls07vp1Nuww-;_ylc=cnQDMQ--?IG=0ae3661ae6d647e99c0000000031845c,4,False
YAHOO,coxreels.com,1125-5-250-EA,www.sprayerdepot.com › products › coxreels-reg-1125,"Coxreels manufactures their reels right here in the USA. Through performance, technology, and innovation they have perfected their product since opening in 1923. Designed with the industry professional in mind - 1125 series reels are durable and user friendly. The 1125-5-250-E-XXY electric rewind reel features a welded",https://www.sprayerdepot.com/products/coxreels-reg-1125-5-250-1125-series-electric-hose-reel,5,False
YAHOO,coxreels.com,1125-5-250-EA,www.manua.ls › coxreels › 1125/5/250,"View the manual for the Coxreels 1125-5-250 here, for free. This manual comes under the category not categorized and has been rated by 1 people with an average of a 6.9. This manual is available in the following languages: English. Do you have a question about the Coxreels 1125-5-250 or do you need help? Ask your question here",https://www.manua.ls/coxreels/1125-5-250/manual,6,False
YAHOO,coxreels.com,1125-5-250-EA,www.mrosupply.com › brands › coxreels,Coxreels 1125-5-175. Brand: CoxReels: Model: 1125-5-175: $426.57 Each Free Shipping orders over $1. ... Coxreels 1125-5-250. Brand: CoxReels: Model: 1125-5-250: $441. ...,https://www.mrosupply.com/brands/coxreels/,7,False
YAHOO,coxreels.com,1125-5-250-EA,www.coxreels.com › 1125pcl-series_8_21,"Features. COXREELS ® 1125PCL Series professional-grade hand crank reels feature the industry preferred design including a drum-located, easy to access slip ring assembly for simple routine maintenance and a sturdy all-welded ""A"" frame built to efficiently handle the most demanding of tasks. The unique permanently lubricated and self-aligning ...",https://www.coxreels.com/1125pcl-series_8_21.html,8,False
YAHOO,coxreels.com,1125-5-250-EA,www.amazon.com › Coxreels-1125/4/325-Steel,"Find helpful customer reviews and review ratings for Coxreels 1125-4-325 Hand Crank Steel Hose Reel, 1125 Series - ½” x 325’, 3,000 PSI - Heavy Duty All Welded Steel A Frame - Adjustable Tension Break – Made in the USA, Blue at Amazon.com. Read honest and unbiased product reviews from our users.",https://www.amazon.com/Coxreels-1125-4-325-Steel-Capacity-without/product-reviews/B0078S0FNO,9,False
YAHOO,coxreels.com,1125-5-250-EA,www.mrosupply.com › hydraulics-and-pneumatics,"Coxreels 1125 Series hand crank and motorized hose reels have the features demanded by industry professionals. The industry preferred design features a sturdy one piece all welded “A” frame base, low profile outlet riser and open drum slot design provides a non-crimping, flat smooth hose wrap.",https://www.mrosupply.com/hydraulics-and-pneumatics/2517535_hp1125-4-325-e_coxreels/,10,False
YAHOO,coxreels.com,1125-5-250-EA,www.northerntool.com › brands › coxreels,"Hose Capacity, 4000 Max. PSI, Model# 117-3-250. Item # 114033. $274.99 . Shipping: Factory shipped See Shipping Options ... Coxreels 1125 Series Hand-Crank Hose Reel ...",https://www.northerntool.com/brands/coxreels,11,False
